item_id,dim_code,n_passes,mode,mean,min,max
sciver_test_644,QLq,1,2,2,2,2
sciver_test_644,VO,1,2,2,2,2
sciver_test_646,AS,1,3,3,3,3
sciver_test_646,AT,1,3,3,3,3
sciver_test_646,MCr,1,3,3,3,3
sciver_test_646,QLl,1,2,2,2,2
sciver_test_646,QLq,1,2,2,2,2
sciver_test_646,VO,1,2,2,2,2
sciver_test_648,AS,1,3,3,3,3
sciver_test_648,AT,1,3,3,3,3
sciver_test_648,MCr,1,1,1,1,1
sciver_test_648,QLl,1,1,1,1,1
sciver_test_648,QLq,1,2,2,2,2
sciver_test_648,VO,1,1,1,1,1
sciver_test_65,AS,1,2,2,2,2
sciver_test_65,AT,1,3,3,3,3
sciver_test_65,MCr,1,3,3,3,3
sciver_test_65,QLl,1,2,2,2,2
sciver_test_65,QLq,1,2,2,2,2
sciver_test_65,VO,1,2,2,2,2
sciver_test_650,AS,1,2,2,2,2
sciver_test_650,AT,1,3,3,3,3
sciver_test_650,MCr,1,2,2,2,2
sciver_test_650,QLl,1,3,3,3,3
sciver_test_650,QLq,1,3,3,3,3
sciver_test_650,VO,1,2,2,2,2
sciver_test_652,AS,1,3,3,3,3
sciver_test_652,AT,1,3,3,3,3
sciver_test_652,MCr,1,1,1,1,1
sciver_test_652,QLl,1,1,1,1,1
sciver_test_652,QLq,1,2,2,2,2
sciver_test_652,VO,1,1,1,1,1
sciver_test_655,AS,1,3,3,3,3
sciver_test_655,AT,1,3,3,3,3
sciver_test_655,MCr,1,3,3,3,3
sciver_test_655,QLl,1,2,2,2,2
sciver_test_655,QLq,1,3,3,3,3
sciver_test_655,VO,1,2,2,2,2
sciver_test_656,AS,1,3,3,3,3
sciver_test_656,AT,1,3,3,3,3
sciver_test_656,MCr,1,2,2,2,2
sciver_test_656,QLl,1,1,1,1,1
sciver_test_656,QLq,1,2,2,2,2
sciver_test_656,VO,1,1,1,1,1
sciver_test_658,AS,1,3,3,3,3
sciver_test_658,AT,1,4,4,4,4
sciver_test_658,MCr,1,3,3,3,3
sciver_test_658,QLl,1,1,1,1,1
sciver_test_658,QLq,1,2,2,2,2
sciver_test_658,VO,1,2,2,2,2
sciver_test_66,AS,1,2,2,2,2
sciver_test_66,AT,1,4,4,4,4
sciver_test_66,MCr,1,3,3,3,3
sciver_test_66,QLl,1,1,1,1,1
sciver_test_66,QLq,1,2,2,2,2
sciver_test_66,VO,1,2,2,2,2
sciver_test_660,AS,1,2,2,2,2
sciver_test_660,AT,1,3,3,3,3
sciver_test_660,MCr,1,1,1,1,1
sciver_test_660,QLl,1,1,1,1,1
sciver_test_660,QLq,1,2,2,2,2
sciver_test_660,VO,1,2,2,2,2
sciver_test_662,AS,1,3,3,3,3
sciver_test_662,AT,1,3,3,3,3
sciver_test_662,MCr,1,1,1,1,1
sciver_test_662,QLl,1,1,1,1,1
sciver_test_662,QLq,1,2,2,2,2
sciver_test_662,VO,1,1,1,1,1
sciver_test_664,AS,1,3,3,3,3
sciver_test_664,AT,1,3,3,3,3
sciver_test_664,MCr,1,2,2,2,2
sciver_test_664,QLl,1,2,2,2,2
sciver_test_664,QLq,1,2,2,2,2
sciver_test_664,VO,1,1,1,1,1
sciver_test_665,AS,1,3,3,3,3
sciver_test_665,AT,1,3,3,3,3
sciver_test_665,MCr,1,2,2,2,2
sciver_test_665,QLl,1,1,1,1,1
sciver_test_665,QLq,1,2,2,2,2
sciver_test_665,VO,1,2,2,2,2
sciver_test_668,AS,1,2,2,2,2
sciver_test_668,AT,1,3,3,3,3
sciver_test_668,MCr,1,2,2,2,2
sciver_test_668,QLl,1,1,1,1,1
sciver_test_668,QLq,1,2,2,2,2
sciver_test_668,VO,1,1,1,1,1
sciver_test_670,AS,1,2,2,2,2
sciver_test_670,AT,1,3,3,3,3
sciver_test_670,MCr,1,2,2,2,2
sciver_test_670,QLl,1,1,1,1,1
sciver_test_670,QLq,1,2,2,2,2
sciver_test_670,VO,1,1,1,1,1
sciver_test_671,AS,1,2,2,2,2
sciver_test_671,AT,1,2,2,2,2
sciver_test_671,MCr,1,1,1,1,1
sciver_test_671,QLl,1,1,1,1,1
sciver_test_671,QLq,1,2,2,2,2
sciver_test_671,VO,1,1,1,1,1
sciver_test_673,AS,1,3,3,3,3
sciver_test_673,AT,1,3,3,3,3
sciver_test_673,MCr,1,2,2,2,2
sciver_test_673,QLl,1,1,1,1,1
sciver_test_673,QLq,1,2,2,2,2
sciver_test_673,VO,1,2,2,2,2
sciver_test_675,AS,1,3,3,3,3
sciver_test_675,AT,1,3,3,3,3
sciver_test_675,MCr,1,3,3,3,3
sciver_test_675,QLl,1,1,1,1,1
sciver_test_675,QLq,1,1,1,1,1
sciver_test_675,VO,1,1,1,1,1
sciver_test_677,AS,1,3,3,3,3
sciver_test_677,AT,1,3,3,3,3
sciver_test_677,MCr,1,2,2,2,2
sciver_test_677,QLl,1,1,1,1,1
sciver_test_677,QLq,1,0,0,0,0
sciver_test_677,VO,1,2,2,2,2
sciver_test_678,AS,1,2,2,2,2
sciver_test_678,AT,1,3,3,3,3
sciver_test_678,MCr,1,2,2,2,2
sciver_test_678,QLl,1,1,1,1,1
sciver_test_678,QLq,1,2,2,2,2
sciver_test_678,VO,1,1,1,1,1
sciver_test_68,AS,1,2,2,2,2
sciver_test_68,AT,1,4,4,4,4
sciver_test_68,MCr,1,3,3,3,3
sciver_test_68,QLl,1,3,3,3,3
sciver_test_68,QLq,1,3,3,3,3
sciver_test_68,VO,1,2,2,2,2
sciver_test_680,AS,1,3,3,3,3
sciver_test_680,AT,1,3,3,3,3
sciver_test_680,MCr,1,3,3,3,3
sciver_test_680,QLl,1,2,2,2,2
sciver_test_680,QLq,1,2,2,2,2
sciver_test_680,VO,1,1,1,1,1
sciver_test_683,AS,1,2,2,2,2
sciver_test_683,AT,1,3,3,3,3
sciver_test_683,MCr,1,2,2,2,2
sciver_test_683,QLl,1,2,2,2,2
sciver_test_683,QLq,1,2,2,2,2
sciver_test_683,VO,1,2,2,2,2
sciver_test_685,AS,1,2,2,2,2
sciver_test_685,AT,1,3,3,3,3
sciver_test_685,MCr,1,2,2,2,2
sciver_test_685,QLl,1,1,1,1,1
sciver_test_685,QLq,1,2,2,2,2
sciver_test_685,VO,1,1,1,1,1
sciver_test_69,AS,1,3,3,3,3
sciver_test_69,AT,1,3,3,3,3
sciver_test_69,MCr,1,2,2,2,2
sciver_test_69,QLl,1,3,3,3,3
sciver_test_69,QLq,1,3,3,3,3
sciver_test_69,VO,1,2,2,2,2
sciver_test_692,AS,1,2,2,2,2
sciver_test_692,AT,1,3,3,3,3
sciver_test_692,MCr,1,2,2,2,2
sciver_test_692,QLl,1,2,2,2,2
sciver_test_692,QLq,1,3,3,3,3
sciver_test_692,VO,1,2,2,2,2
sciver_test_694,AS,1,2,2,2,2
sciver_test_694,AT,1,3,3,3,3
sciver_test_694,MCr,1,1,1,1,1
sciver_test_694,QLl,1,1,1,1,1
sciver_test_694,QLq,1,2,2,2,2
sciver_test_694,VO,1,1,1,1,1
sciver_test_696,AS,1,3,3,3,3
sciver_test_696,AT,1,3,3,3,3
sciver_test_696,MCr,1,2,2,2,2
sciver_test_696,QLl,1,2,2,2,2
sciver_test_696,QLq,1,2,2,2,2
sciver_test_696,VO,1,2,2,2,2
sciver_test_698,AS,1,2,2,2,2
sciver_test_698,AT,1,3,3,3,3
sciver_test_698,MCr,1,1,1,1,1
sciver_test_698,QLl,1,1,1,1,1
sciver_test_698,QLq,1,2,2,2,2
sciver_test_698,VO,1,1,1,1,1
sciver_test_699,AS,1,2,2,2,2
sciver_test_699,AT,1,3,3,3,3
sciver_test_699,MCr,1,1,1,1,1
sciver_test_699,QLl,1,1,1,1,1
sciver_test_699,QLq,1,2,2,2,2
sciver_test_699,VO,1,1,1,1,1
sciver_test_70,AS,1,2,2,2,2
sciver_test_70,AT,1,3,3,3,3
sciver_test_70,MCr,1,2,2,2,2
sciver_test_70,QLl,1,1,1,1,1
sciver_test_70,QLq,1,2,2,2,2
sciver_test_70,VO,1,2,2,2,2
sciver_test_702,AS,1,2,2,2,2
sciver_test_702,AT,1,3,3,3,3
sciver_test_702,MCr,1,1,1,1,1
sciver_test_702,QLl,1,1,1,1,1
sciver_test_702,QLq,1,2,2,2,2
sciver_test_702,VO,1,1,1,1,1
sciver_test_704,AS,1,2,2,2,2
sciver_test_704,AT,1,3,3,3,3
sciver_test_704,MCr,1,1,1,1,1
sciver_test_704,QLl,1,1,1,1,1
sciver_test_704,QLq,1,2,2,2,2
sciver_test_704,VO,1,2,2,2,2
sciver_test_706,AS,1,3,3,3,3
sciver_test_706,AT,1,3,3,3,3
sciver_test_706,MCr,1,2,2,2,2
sciver_test_706,QLl,1,1,1,1,1
sciver_test_706,QLq,1,2,2,2,2
sciver_test_706,VO,1,2,2,2,2
sciver_test_708,AS,1,3,3,3,3
sciver_test_708,AT,1,3,3,3,3
sciver_test_708,MCr,1,3,3,3,3
sciver_test_708,QLl,1,2,2,2,2
sciver_test_708,QLq,1,2,2,2,2
sciver_test_708,VO,1,2,2,2,2
sciver_test_709,AS,1,3,3,3,3
sciver_test_709,AT,1,3,3,3,3
sciver_test_709,MCr,1,2,2,2,2
sciver_test_709,QLl,1,2,2,2,2
sciver_test_709,QLq,1,2,2,2,2
sciver_test_709,VO,1,2,2,2,2
sciver_test_710,AS,1,3,3,3,3
sciver_test_710,AT,1,3,3,3,3
sciver_test_710,MCr,1,2,2,2,2
sciver_test_710,QLl,1,1,1,1,1
sciver_test_710,QLq,1,2,2,2,2
sciver_test_710,VO,1,1,1,1,1
sciver_test_713,AS,1,3,3,3,3
sciver_test_713,AT,1,3,3,3,3
sciver_test_713,MCr,1,2,2,2,2
sciver_test_713,QLl,1,2,2,2,2
sciver_test_713,QLq,1,2,2,2,2
sciver_test_713,VO,1,1,1,1,1
sciver_test_714,AS,1,3,3,3,3
sciver_test_714,AT,1,3,3,3,3
sciver_test_714,MCr,1,3,3,3,3
sciver_test_714,QLl,1,2,2,2,2
sciver_test_714,QLq,1,2,2,2,2
sciver_test_714,VO,1,1,1,1,1
sciver_test_716,AS,1,2,2,2,2
sciver_test_716,AT,1,2,2,2,2
sciver_test_716,MCr,1,1,1,1,1
sciver_test_716,QLl,1,1,1,1,1
sciver_test_716,QLq,1,2,2,2,2
sciver_test_716,VO,1,1,1,1,1
sciver_test_717,AS,1,3,3,3,3
sciver_test_717,AT,1,3,3,3,3
sciver_test_717,MCr,1,3,3,3,3
sciver_test_717,QLl,1,3,3,3,3
sciver_test_717,QLq,1,2,2,2,2
sciver_test_717,VO,1,2,2,2,2
sciver_test_72,AS,1,3,3,3,3
sciver_test_72,AT,1,4,4,4,4
sciver_test_72,MCr,1,3,3,3,3
sciver_test_72,QLl,1,3,3,3,3
sciver_test_72,QLq,1,3,3,3,3
sciver_test_72,VO,1,2,2,2,2
sciver_test_721,AS,1,3,3,3,3
sciver_test_721,AT,1,4,4,4,4
sciver_test_721,MCr,1,2,2,2,2
sciver_test_721,QLl,1,1,1,1,1
sciver_test_721,QLq,1,2,2,2,2
sciver_test_721,VO,1,1,1,1,1
sciver_test_722,AS,1,3,3,3,3
sciver_test_722,AT,1,4,4,4,4
sciver_test_722,MCr,1,3,3,3,3
sciver_test_722,QLl,1,3,3,3,3
sciver_test_722,QLq,1,3,3,3,3
sciver_test_722,VO,1,2,2,2,2
sciver_test_724,AS,1,3,3,3,3
sciver_test_724,AT,1,3,3,3,3
sciver_test_724,MCr,1,2,2,2,2
sciver_test_724,QLl,1,2,2,2,2
sciver_test_724,QLq,1,2,2,2,2
sciver_test_724,VO,1,2,2,2,2
sciver_test_726,AS,1,2,2,2,2
sciver_test_726,AT,1,3,3,3,3
sciver_test_726,MCr,1,2,2,2,2
sciver_test_726,QLl,1,2,2,2,2
sciver_test_726,QLq,1,2,2,2,2
sciver_test_726,VO,1,2,2,2,2
sciver_test_728,AS,1,3,3,3,3
sciver_test_728,AT,1,3,3,3,3
sciver_test_728,MCr,1,3,3,3,3
sciver_test_728,QLl,1,1,1,1,1
sciver_test_728,QLq,1,2,2,2,2
sciver_test_728,VO,1,1,1,1,1
sciver_test_730,AS,1,3,3,3,3
sciver_test_730,AT,1,3,3,3,3
sciver_test_730,MCr,1,2,2,2,2
sciver_test_730,QLl,1,2,2,2,2
sciver_test_730,QLq,1,2,2,2,2
sciver_test_730,VO,1,2,2,2,2
sciver_test_732,AS,1,3,3,3,3
sciver_test_732,AT,1,3,3,3,3
sciver_test_732,MCr,1,2,2,2,2
sciver_test_732,QLl,1,1,1,1,1
sciver_test_732,QLq,1,2,2,2,2
sciver_test_732,VO,1,1,1,1,1
sciver_test_733,AS,1,3,3,3,3
sciver_test_733,AT,1,3,3,3,3
sciver_test_733,MCr,1,2,2,2,2
sciver_test_733,QLl,1,2,2,2,2
sciver_test_733,QLq,1,2,2,2,2
sciver_test_733,VO,1,2,2,2,2
sciver_test_734,AS,1,2,2,2,2
sciver_test_734,AT,1,3,3,3,3
sciver_test_734,MCr,1,2,2,2,2
sciver_test_734,QLl,1,1,1,1,1
sciver_test_734,QLq,1,2,2,2,2
sciver_test_734,VO,1,1,1,1,1
sciver_test_737,AS,1,2,2,2,2
sciver_test_737,AT,1,3,3,3,3
sciver_test_737,MCr,1,1,1,1,1
sciver_test_737,QLl,1,1,1,1,1
sciver_test_737,QLq,1,2,2,2,2
sciver_test_737,VO,1,1,1,1,1
sciver_test_739,AS,1,2,2,2,2
sciver_test_739,AT,1,3,3,3,3
sciver_test_739,MCr,1,1,1,1,1
sciver_test_739,QLl,1,1,1,1,1
sciver_test_739,QLq,1,2,2,2,2
sciver_test_739,VO,1,1,1,1,1
sciver_test_74,AS,1,3,3,3,3
sciver_test_74,AT,1,4,4,4,4
sciver_test_74,MCr,1,4,4,4,4
sciver_test_74,QLl,1,4,4,4,4
sciver_test_74,QLq,1,3,3,3,3
sciver_test_74,VO,1,2,2,2,2
sciver_test_740,AS,1,3,3,3,3
sciver_test_740,AT,1,3,3,3,3
sciver_test_740,MCr,1,2,2,2,2
sciver_test_740,QLl,1,1,1,1,1
sciver_test_740,QLq,1,3,3,3,3
sciver_test_740,VO,1,2,2,2,2
sciver_test_741,AS,1,2,2,2,2
sciver_test_741,AT,1,3,3,3,3
sciver_test_741,MCr,1,1,1,1,1
sciver_test_741,QLl,1,1,1,1,1
sciver_test_741,QLq,1,2,2,2,2
sciver_test_741,VO,1,1,1,1,1
sciver_test_743,AS,1,2,2,2,2
sciver_test_743,AT,1,3,3,3,3
sciver_test_743,MCr,1,1,1,1,1
sciver_test_743,QLl,1,1,1,1,1
sciver_test_743,QLq,1,2,2,2,2
sciver_test_743,VO,1,1,1,1,1
sciver_test_746,AS,1,3,3,3,3
sciver_test_746,AT,1,3,3,3,3
sciver_test_746,MCr,1,2,2,2,2
sciver_test_746,QLl,1,1,1,1,1
sciver_test_746,QLq,1,3,3,3,3
sciver_test_746,VO,1,2,2,2,2
sciver_test_747,AS,1,3,3,3,3
sciver_test_747,AT,1,3,3,3,3
sciver_test_747,MCr,1,2,2,2,2
sciver_test_747,QLl,1,1,1,1,1
sciver_test_747,QLq,1,2,2,2,2
sciver_test_747,VO,1,1,1,1,1
sciver_test_749,AS,1,2,2,2,2
sciver_test_749,AT,1,4,4,4,4
sciver_test_749,MCr,1,3,3,3,3
sciver_test_749,QLl,1,2,2,2,2
sciver_test_749,QLq,1,2,2,2,2
sciver_test_749,VO,1,2,2,2,2
sciver_test_750,AS,1,3,3,3,3
sciver_test_750,AT,1,3,3,3,3
sciver_test_750,MCr,1,2,2,2,2
sciver_test_750,QLl,1,2,2,2,2
sciver_test_750,QLq,1,2,2,2,2
sciver_test_750,VO,1,2,2,2,2
sciver_test_752,AS,1,3,3,3,3
sciver_test_752,AT,1,3,3,3,3
sciver_test_752,MCr,1,2,2,2,2
sciver_test_752,QLl,1,1,1,1,1
sciver_test_752,QLq,1,2,2,2,2
sciver_test_752,VO,1,2,2,2,2
sciver_test_753,AS,1,3,3,3,3
sciver_test_753,AT,1,3,3,3,3
sciver_test_753,MCr,1,1,1,1,1
sciver_test_753,QLl,1,1,1,1,1
sciver_test_753,QLq,1,2,2,2,2
sciver_test_753,VO,1,1,1,1,1
sciver_test_755,AS,1,4,4,4,4
sciver_test_755,AT,1,3,3,3,3
sciver_test_755,MCr,1,3,3,3,3
sciver_test_755,QLl,1,3,3,3,3
sciver_test_755,QLq,1,3,3,3,3
sciver_test_755,VO,1,2,2,2,2
sciver_test_757,AS,1,2,2,2,2
sciver_test_757,AT,1,3,3,3,3
sciver_test_757,MCr,1,1,1,1,1
sciver_test_757,QLl,1,1,1,1,1
sciver_test_757,QLq,1,2,2,2,2
sciver_test_757,VO,1,1,1,1,1
sciver_test_758,AS,1,1,1,1,1
sciver_test_758,AT,1,3,3,3,3
sciver_test_758,MCr,1,2,2,2,2
sciver_test_758,QLl,1,2,2,2,2
sciver_test_758,QLq,1,2,2,2,2
sciver_test_758,VO,1,1,1,1,1
sciver_test_759,AS,1,3,3,3,3
sciver_test_759,AT,1,3,3,3,3
sciver_test_759,MCr,1,2,2,2,2
sciver_test_759,QLl,1,2,2,2,2
sciver_test_759,QLq,1,2,2,2,2
sciver_test_759,VO,1,2,2,2,2
sciver_test_76,AS,1,3,3,3,3
sciver_test_76,AT,1,3,3,3,3
sciver_test_76,MCr,1,3,3,3,3
sciver_test_76,QLl,1,2,2,2,2
sciver_test_76,QLq,1,2,2,2,2
sciver_test_76,VO,1,2,2,2,2
sciver_test_760,AS,1,3,3,3,3
sciver_test_760,AT,1,3,3,3,3
sciver_test_760,MCr,1,2,2,2,2
sciver_test_760,QLl,1,1,1,1,1
sciver_test_760,QLq,1,2,2,2,2
sciver_test_760,VO,1,1,1,1,1
sciver_test_762,AS,1,3,3,3,3
sciver_test_762,AT,1,3,3,3,3
sciver_test_762,MCr,1,2,2,2,2
sciver_test_762,QLl,1,1,1,1,1
sciver_test_762,QLq,1,3,3,3,3
sciver_test_762,VO,1,2,2,2,2
sciver_test_764,AS,1,3,3,3,3
sciver_test_764,AT,1,3,3,3,3
sciver_test_764,MCr,1,1,1,1,1
sciver_test_764,QLl,1,1,1,1,1
sciver_test_764,QLq,1,2,2,2,2
sciver_test_764,VO,1,2,2,2,2
sciver_test_766,AS,1,2,2,2,2
sciver_test_766,AT,1,3,3,3,3
sciver_test_766,MCr,1,2,2,2,2
sciver_test_766,QLl,1,1,1,1,1
sciver_test_766,QLq,1,2,2,2,2
sciver_test_766,VO,1,2,2,2,2
sciver_test_768,AS,1,3,3,3,3
sciver_test_768,AT,1,3,3,3,3
sciver_test_768,MCr,1,2,2,2,2
sciver_test_768,QLl,1,1,1,1,1
sciver_test_768,QLq,1,2,2,2,2
sciver_test_768,VO,1,2,2,2,2
sciver_test_770,AS,1,3,3,3,3
sciver_test_770,AT,1,2,2,2,2
sciver_test_770,MCr,1,1,1,1,1
sciver_test_770,QLl,1,1,1,1,1
sciver_test_770,QLq,1,2,2,2,2
sciver_test_770,VO,1,1,1,1,1
sciver_test_772,AS,1,2,2,2,2
sciver_test_772,AT,1,3,3,3,3
sciver_test_772,MCr,1,1,1,1,1
sciver_test_772,QLl,1,2,2,2,2
sciver_test_772,QLq,1,2,2,2,2
sciver_test_772,VO,1,1,1,1,1
sciver_test_774,AS,1,3,3,3,3
sciver_test_774,AT,1,3,3,3,3
sciver_test_774,MCr,1,2,2,2,2
sciver_test_774,QLl,1,2,2,2,2
sciver_test_774,QLq,1,2,2,2,2
sciver_test_774,VO,1,2,2,2,2
sciver_test_777,AS,1,3,3,3,3
sciver_test_777,AT,1,3,3,3,3
sciver_test_777,MCr,1,2,2,2,2
sciver_test_777,QLl,1,2,2,2,2
sciver_test_777,QLq,1,2,2,2,2
sciver_test_777,VO,1,2,2,2,2
sciver_test_779,AS,1,3,3,3,3
sciver_test_779,AT,1,3,3,3,3
sciver_test_779,MCr,1,1,1,1,1
sciver_test_779,QLl,1,3,3,3,3
sciver_test_779,QLq,1,3,3,3,3
sciver_test_779,VO,1,2,2,2,2
sciver_test_781,AS,1,3,3,3,3
sciver_test_781,AT,1,3,3,3,3
sciver_test_781,MCr,1,2,2,2,2
sciver_test_781,QLl,1,1,1,1,1
sciver_test_781,QLq,1,2,2,2,2
sciver_test_781,VO,1,1,1,1,1
sciver_test_782,AS,1,3,3,3,3
sciver_test_782,AT,1,3,3,3,3
sciver_test_782,MCr,1,3,3,3,3
sciver_test_782,QLl,1,2,2,2,2
sciver_test_782,QLq,1,3,3,3,3
sciver_test_782,VO,1,2,2,2,2
sciver_test_784,AS,1,3,3,3,3
sciver_test_784,AT,1,3,3,3,3
sciver_test_784,MCr,1,3,3,3,3
sciver_test_784,QLl,1,1,1,1,1
sciver_test_784,QLq,1,2,2,2,2
sciver_test_784,VO,1,2,2,2,2
sciver_test_787,AS,1,3,3,3,3
sciver_test_787,AT,1,3,3,3,3
sciver_test_787,MCr,1,2,2,2,2
sciver_test_787,QLl,1,1,1,1,1
sciver_test_787,QLq,1,2,2,2,2
sciver_test_787,VO,1,2,2,2,2
sciver_test_789,AS,1,2,2,2,2
sciver_test_789,AT,1,3,3,3,3
sciver_test_789,MCr,1,2,2,2,2
sciver_test_789,QLl,1,2,2,2,2
sciver_test_789,QLq,1,2,2,2,2
sciver_test_789,VO,1,1,1,1,1
sciver_test_79,AS,1,3,3,3,3
sciver_test_79,AT,1,3,3,3,3
sciver_test_79,MCr,1,3,3,3,3
sciver_test_79,QLl,1,2,2,2,2
sciver_test_79,QLq,1,2,2,2,2
sciver_test_79,VO,1,2,2,2,2
sciver_test_791,AS,1,2,2,2,2
sciver_test_791,AT,1,3,3,3,3
sciver_test_791,MCr,1,1,1,1,1
sciver_test_791,QLl,1,1,1,1,1
sciver_test_791,QLq,1,2,2,2,2
sciver_test_791,VO,1,1,1,1,1
sciver_test_793,AS,1,3,3,3,3
sciver_test_793,AT,1,3,3,3,3
sciver_test_793,MCr,1,2,2,2,2
sciver_test_793,QLl,1,1,1,1,1
sciver_test_793,QLq,1,2,2,2,2
sciver_test_793,VO,1,2,2,2,2
sciver_test_795,AS,1,2,2,2,2
sciver_test_795,AT,1,3,3,3,3
sciver_test_795,MCr,1,2,2,2,2
sciver_test_795,QLl,1,2,2,2,2
sciver_test_795,QLq,1,2,2,2,2
sciver_test_795,VO,1,2,2,2,2
sciver_test_798,AS,1,2,2,2,2
sciver_test_798,AT,1,3,3,3,3
sciver_test_798,MCr,1,2,2,2,2
sciver_test_798,QLl,1,1,1,1,1
sciver_test_798,QLq,1,1,1,1,1
sciver_test_798,VO,1,1,1,1,1
sciver_test_799,AS,1,3,3,3,3
sciver_test_799,AT,1,3,3,3,3
sciver_test_799,MCr,1,2,2,2,2
sciver_test_799,QLl,1,1,1,1,1
sciver_test_799,QLq,1,2,2,2,2
sciver_test_799,VO,1,1,1,1,1
sciver_test_800,AS,1,3,3,3,3
sciver_test_800,AT,1,2,2,2,2
sciver_test_800,MCr,1,2,2,2,2
sciver_test_800,QLl,1,2,2,2,2
sciver_test_800,QLq,1,2,2,2,2
sciver_test_800,VO,1,1,1,1,1
sciver_test_801,AS,1,3,3,3,3
sciver_test_801,AT,1,3,3,3,3
sciver_test_801,MCr,1,2,2,2,2
sciver_test_801,QLl,1,2,2,2,2
sciver_test_801,QLq,1,2,2,2,2
sciver_test_801,VO,1,2,2,2,2
sciver_test_804,AS,1,3,3,3,3
sciver_test_804,AT,1,3,3,3,3
sciver_test_804,MCr,1,2,2,2,2
sciver_test_804,QLl,1,2,2,2,2
sciver_test_804,QLq,1,2,2,2,2
sciver_test_804,VO,1,2,2,2,2
sciver_test_807,AS,1,3,3,3,3
sciver_test_807,AT,1,4,4,4,4
sciver_test_807,MCr,1,2,2,2,2
sciver_test_807,QLl,1,1,1,1,1
sciver_test_807,QLq,1,2,2,2,2
sciver_test_807,VO,1,2,2,2,2
sciver_test_809,AS,1,2,2,2,2
sciver_test_809,AT,1,3,3,3,3
sciver_test_809,MCr,1,2,2,2,2
sciver_test_809,QLl,1,1,1,1,1
sciver_test_809,QLq,1,2,2,2,2
sciver_test_809,VO,1,1,1,1,1
sciver_test_81,AS,1,3,3,3,3
sciver_test_81,AT,1,3,3,3,3
sciver_test_81,MCr,1,3,3,3,3
sciver_test_81,QLl,1,2,2,2,2
sciver_test_81,QLq,1,2,2,2,2
sciver_test_81,VO,1,2,2,2,2
sciver_test_811,AS,1,3,3,3,3
sciver_test_811,AT,1,3,3,3,3
sciver_test_811,MCr,1,2,2,2,2
sciver_test_811,QLl,1,1,1,1,1
sciver_test_811,QLq,1,2,2,2,2
sciver_test_811,VO,1,2,2,2,2
sciver_test_812,AS,1,2,2,2,2
sciver_test_812,AT,1,3,3,3,3
sciver_test_812,MCr,1,1,1,1,1
sciver_test_812,QLl,1,2,2,2,2
sciver_test_812,QLq,1,2,2,2,2
sciver_test_812,VO,1,1,1,1,1
sciver_test_814,AS,1,3,3,3,3
sciver_test_814,AT,1,3,3,3,3
sciver_test_814,MCr,1,2,2,2,2
sciver_test_814,QLl,1,1,1,1,1
sciver_test_814,QLq,1,2,2,2,2
sciver_test_814,VO,1,1,1,1,1
sciver_test_815,AS,1,3,3,3,3
sciver_test_815,AT,1,3,3,3,3
sciver_test_815,MCr,1,2,2,2,2
sciver_test_815,QLl,1,2,2,2,2
sciver_test_815,QLq,1,2,2,2,2
sciver_test_815,VO,1,1,1,1,1
sciver_test_816,AS,1,3,3,3,3
sciver_test_816,AT,1,3,3,3,3
sciver_test_816,MCr,1,2,2,2,2
sciver_test_816,QLl,1,1,1,1,1
sciver_test_816,QLq,1,2,2,2,2
sciver_test_816,VO,1,1,1,1,1
sciver_test_818,AS,1,1,1,1,1
sciver_test_818,AT,1,3,3,3,3
sciver_test_818,MCr,1,1,1,1,1
sciver_test_818,QLl,1,1,1,1,1
sciver_test_818,QLq,1,2,2,2,2
sciver_test_818,VO,1,1,1,1,1
sciver_test_819,AS,1,3,3,3,3
sciver_test_819,AT,1,3,3,3,3
sciver_test_819,MCr,1,1,1,1,1
sciver_test_819,QLl,1,2,2,2,2
sciver_test_819,QLq,1,3,3,3,3
sciver_test_819,VO,1,2,2,2,2
sciver_test_82,AS,1,2,2,2,2
sciver_test_82,AT,1,3,3,3,3
sciver_test_82,MCr,1,2,2,2,2
sciver_test_82,QLl,1,2,2,2,2
sciver_test_82,QLq,1,2,2,2,2
sciver_test_82,VO,1,2,2,2,2
sciver_test_821,AS,1,3,3,3,3
sciver_test_821,AT,1,3,3,3,3
sciver_test_821,MCr,1,2,2,2,2
sciver_test_821,QLl,1,2,2,2,2
sciver_test_821,QLq,1,2,2,2,2
sciver_test_821,VO,1,2,2,2,2
sciver_test_824,AS,1,3,3,3,3
sciver_test_824,AT,1,3,3,3,3
sciver_test_824,MCr,1,2,2,2,2
sciver_test_824,QLl,1,1,1,1,1
sciver_test_824,QLq,1,2,2,2,2
sciver_test_824,VO,1,2,2,2,2
sciver_test_826,AS,1,3,3,3,3
sciver_test_826,AT,1,3,3,3,3
sciver_test_826,MCr,1,2,2,2,2
sciver_test_826,QLl,1,2,2,2,2
sciver_test_826,QLq,1,2,2,2,2
sciver_test_826,VO,1,1,1,1,1
sciver_test_828,AS,1,2,2,2,2
sciver_test_828,AT,1,3,3,3,3
sciver_test_828,MCr,1,2,2,2,2
sciver_test_828,QLl,1,2,2,2,2
sciver_test_828,QLq,1,2,2,2,2
sciver_test_828,VO,1,2,2,2,2
sciver_test_83,AS,1,2,2,2,2
sciver_test_83,AT,1,3,3,3,3
sciver_test_83,MCr,1,2,2,2,2
sciver_test_83,QLl,1,3,3,3,3
sciver_test_83,QLq,1,3,3,3,3
sciver_test_83,VO,1,2,2,2,2
